"1C","20-21","9","Masks distribution","200000","Help / Fund / Relief Work","","",""
"1D","20-21","1","Sanitizer stand","199852.76","Help / Fund / Relief Work","","",""
"1D","20-21","2","Sanitizer stand","199852.76","Help / Fund / Relief Work","","",""
"1D","20-21","3","Drainage works","123079.9","Drainage","","",""
"1D","20-21","4","Toilet repairs","127841.73","Toilet","","",""
"1D","20-21","5","Drainage works","123079.9","Drainage","","",""
"1D","20-21","6","Rada Roda cleaning work","146477.5","Cleaning","","",""
"1D","20-21","7","crematorium","135823.22","Cemetory / Crematorium","","",""
"1D","20-21","8","Drainage works","126235.01","Drainage","","",""
"1D","20-21","9","Drainage works","126571.71","Drainage","","",""
"1D","20-21","10","Masks distribution","200000","Help / Fund / Relief Work","","",""
"2A","20-21","1","Drainage works","120967","Drainage","","",""
"2A","20-21","2","Drainage works","99593","Drainage","","",""
"2A","20-21","3","Masks distribution","200000","Help / Fund / Relief Work","","",""
"2A","20-21","4","Sanitizer stand","199528.06","Help / Fund / Relief Work","","",""
"2A","20-21","5","Drainage works","128847.86","Drainage","","",""
"2A","20-21","6","Colouring slogans","197701.26","Decoration","","",""
"2A","20-21","7","Toilet repairs","142243","Toilet","","",""
"2A","20-21","8","Drainage works","123969","Drainage","","",""
"2A","20-21","9","Repair and maintenance","159209.09","Maintenance","","",""
"2B","20-21","1","Jute bags ","200000","Bags","","",""
"2B","20-21","2","Wash basin","199528.06","Help / Fund / Relief Work","","",""
"2B","20-21","3","Toilet repairs","200000","Toilet","","",""
"2B","20-21","4","Toilet repairs","132400","Toilet","","",""
"2B","20-21","5","Drainage works","123678","Drainage","","",""
"2B","20-21","6","Toilet repairs","182932.56","Toilet","","",""
"2B","20-21","7","Drainage works","199575.04","Drainage","","",""
"2B","20-21","8","Toilet repairs","200000","Toilet","","",""
"2B","20-21","9","Sanitizer stand","199324.06","Help / Fund / Relief Work","","",""
"2C","20-21","1","Masks distribution","200000","Help / Fund / Relief Work","","",""
